event,gender,year,meantime,meantime_demeanor,meantime_demeaned,event_name
156909,M,2004,238.51544441672903,14576.090422946163,-4.4193959657070385,Philadelphia
156909,M,2007,239.70505237977397,14576.090422946163,-3.2297880026620684,Philadelphia
156909,M,2008,243.29011848341233,14576.090422946163,0.3552781009762839,Philadelphia
156909,M,2010,243.25090932709793,14576.090422946163,0.31606894466188656,Philadelphia
156909,M,2011,248.11367091437515,14576.090422946163,5.178830531939093,Philadelphia
156909,M,2012,243.53226153039833,14576.090422946163,0.5974211479622682,Philadelphia
156909,M,2013,249.17891620362576,14576.090422946163,6.244075821189714,Philadelphia
156909,M,2014,246.4902460612498,14576.090422946163,3.5554056788137434,Philadelphia
156909,M,2015,245.5795510393837,14576.090422946163,2.6447106569476393,Philadelphia
156909,M,2017,249.45277218868767,14576.090422946163,6.517931806251636,Philadelphia
156909,M,2018,250.20259308510637,14576.090422946163,7.26775270267032,Philadelphia
156909,M,2019,248.5061414247406,14576.090422946163,5.571301042304549,Philadelphia
158854,F,2009,287.1093333333334,18151.91880519327,-15.422646753221125,Hoover Dam
158854,F,2010,285.425,18151.91880519327,-17.10698008655448,Hoover Dam
158854,F,2011,305.6393518518518,18151.91880519327,3.107371765297345,Hoover Dam
158854,F,2012,306.1172222222222,18151.91880519327,3.5852421356677344,Hoover Dam
158854,F,2013,306.219384057971,18151.91880519327,3.6874039714165217,Hoover Dam
158854,F,2014,303.198427672956,18151.91880519327,0.66644758640147,Hoover Dam
158854,F,2015,315.08197278911564,18151.91880519327,12.549992702561152,Hoover Dam
158854,F,2016,297.86617647058824,18151.91880519327,-4.665803615966252,Hoover Dam
158854,F,2019,316.13095238095235,18151.91880519327,13.598972294397875,Hoover Dam
158854,M,2009,264.6377777777778,16396.833984219127,-8.642788625874346,Hoover Dam
158854,M,2010,268.8292349726776,16396.833984219127,-4.451331430974521,Hoover Dam
158854,M,2011,276.0,16396.833984219127,2.719433596347881,Hoover Dam
158854,M,2012,271.8348623853211,16396.833984219127,-1.4457040183310104,Hoover Dam
158854,M,2013,280.75086419753086,16396.833984219127,7.470297793878732,Hoover Dam
158854,M,2014,275.3243727598566,16396.833984219127,2.0438063562044895,Hoover Dam
158854,M,2015,278.586524822695,16396.833984219127,5.305958419042933,Hoover Dam
158854,M,2016,267.45964912280704,16396.833984219127,-5.820917280845091,Hoover Dam
158854,M,2019,276.10181159420284,16396.833984219127,2.82124519055075,Hoover Dam
173497,F,2006,281.1925925925926,17046.460456227538,-2.915081677866389,Teton Dam
173497,F,2007,280.70730994152046,17046.460456227538,-3.4003643289384855,Teton Dam
173497,F,2012,274.20466666666664,17046.460456227538,-9.903007603792322,Teton Dam
173497,F,2013,273.2391666666666,17046.460456227538,-10.868507603792326,Teton Dam
173497,F,2014,281.02688172043014,17046.460456227538,-3.0807925500288547,Teton Dam
173497,F,2015,293.68809523809523,17046.460456227538,9.580420967636261,Teton Dam
173497,F,2016,299.39206349206347,17046.460456227538,15.284389221604519,Teton Dam
173497,F,2017,280.22549019607845,17046.460456227538,-3.88218407438053,Teton Dam
173497,F,2018,284.8988888888889,17046.460456227538,0.7912146184299369,Teton Dam
173497,F,2019,292.5015873015873,17046.460456227538,8.39391303112831,Teton Dam
173497,M,2006,263.3525423728814,15585.423474814312,3.5954844593095006,Teton Dam
173497,M,2007,262.09858156028366,15585.423474814312,2.341523646711812,Teton Dam
173497,M,2012,247.01949685534592,15585.423474814312,-12.737561058225946,Teton Dam
173497,M,2013,249.0257142857143,15585.423474814312,-10.731343627857587,Teton Dam
173497,M,2014,249.5935606060606,15585.423474814312,-10.16349730751126,Teton Dam
173497,M,2015,262.73214285714283,15585.423474814312,2.9750849435709825,Teton Dam
173497,M,2016,257.5208333333333,15585.423474814312,-2.2362245802385283,Teton Dam
173497,M,2017,269.6354166666667,15585.423474814312,9.878358753094805,Teton Dam
173497,M,2018,261.9816239316239,15585.423474814312,2.2245660180520646,Teton Dam
173497,M,2019,274.61066666666665,15585.423474814312,14.853608753094795,Teton Dam
180410,F,2003,299.7398884239889,17904.594022761838,1.329988044624891,Little Rock
180410,F,2004,291.723488045007,17904.594022761838,-6.686412334356949,Little Rock
180410,F,2005,296.41706484641634,17904.594022761838,-1.9928355329475986,Little Rock
180410,F,2006,291.597691015953,17904.594022761838,-6.812209363410997,Little Rock
180410,F,2007,292.431625,17904.594022761838,-5.978275379363974,Little Rock
180410,F,2008,298.0855833333333,17904.594022761838,-0.32431704603065253,Little Rock
180410,F,2009,289.443025751073,17904.594022761838,-8.966874628290983,Little Rock
180410,F,2010,293.4119466145833,17904.594022761838,-4.997953764780626,Little Rock
180410,F,2011,289.6358993522671,17904.594022761838,-8.774001027096892,Little Rock
180410,F,2012,300.2494895694629,17904.594022761838,1.8395891900989834,Little Rock
180410,F,2013,298.8252492877493,17904.594022761838,0.41534890838532496,Little Rock
180410,F,2014,293.34584656084655,17904.594022761838,-5.064053818517398,Little Rock
180410,F,2015,307.68507261060455,17904.594022761838,9.275172231240564,Little Rock
180410,F,2017,311.8626436781609,17904.594022761838,13.452743298796971,Little Rock
180410,F,2018,306.97042181069963,17904.594022761838,8.560521431335655,Little Rock
180410,F,2019,313.1334701696771,17904.594022761838,14.723569790313134,Little Rock
180410,M,2003,279.97106152805947,16292.86940878203,8.423238048358993,Little Rock
180410,M,2004,265.41467524509807,16292.86940878203,-6.1331482346024435,Little Rock
180410,M,2005,264.4394291243348,16292.86940878203,-7.108394355365696,Little Rock
180410,M,2006,269.0467312808818,16292.86940878203,-2.5010921988186965,Little Rock
180410,M,2007,264.5690159574468,16292.86940878203,-6.9788075222536765,Little Rock
180410,M,2008,270.5639072847682,16292.86940878203,-0.9839161949322867,Little Rock
180410,M,2009,265.4842190016103,16292.86940878203,-6.063604478090171,Little Rock
180410,M,2010,270.03141370649445,16292.86940878203,-1.516409773206063,Little Rock
180410,M,2011,266.2983902439024,16292.86940878203,-5.249433235798066,Little Rock
180410,M,2012,276.2156094527363,16292.86940878203,4.667785973035825,Little Rock
180410,M,2013,271.82771333885665,16292.86940878203,0.27988985915617376,Little Rock
180410,M,2014,258.92696184305254,16292.86940878203,-12.620861636647927,Little Rock
180410,M,2015,281.3035736579276,16292.86940878203,9.755750178227087,Little Rock
180410,M,2017,280.4096703296703,16292.86940878203,8.861846849969819,Little Rock
180410,M,2018,276.50125252525254,16292.86940878203,4.953429045552062,Little Rock
180410,M,2019,283.7615511551155,16292.86940878203,12.213727675415006,Little Rock
181603,F,1996,253.54175377468061,15959.911431753766,-12.456770087882159,Milwaukee Lakefront
181603,F,1998,258.6283269961977,15959.911431753766,-7.37019686636504,Milwaukee Lakefront
181603,F,2000,255.74477351916374,15959.911431753766,-10.253750343399012,Milwaukee Lakefront
181603,F,2002,265.40923913043474,15959.911431753766,-0.5892847321279987,Milwaukee Lakefront
181603,F,2003,257.55108830845774,15959.911431753766,-8.44743555410505,Milwaukee Lakefront
181603,F,2004,261.4962564102564,15959.911431753766,-4.502267452306357,Milwaukee Lakefront
181603,F,2005,270.60248645987195,15959.911431753766,4.603962597309207,Milwaukee Lakefront
181603,F,2006,268.440990990991,15959.911431753766,2.442467128428234,Milwaukee Lakefront
181603,F,2007,283.75333333333333,15959.911431753766,17.754809470770578,Milwaukee Lakefront
181603,F,2009,265.4069237708615,15959.911431753766,-0.591600091701245,Milwaukee Lakefront
181603,F,2016,271.40372038705374,15959.911431753766,5.40519652449096,Milwaukee Lakefront
181603,F,2017,271.2047501032631,15959.911431753766,5.2062262407003495,Milwaukee Lakefront
181603,F,2018,270.4918391994479,15959.911431753766,4.493315336885129,Milwaukee Lakefront
181603,F,2019,270.3038516918647,15959.911431753766,4.3053278293018895,Milwaukee Lakefront
181603,M,1996,231.4981913919414,14639.42008963396,-12.492143435291291,Milwaukee Lakefront
181603,M,1998,235.47493333333333,14639.42008963396,-8.51540149389936,Milwaukee Lakefront
181603,M,2000,234.09088925259138,14639.42008963396,-9.899445574641293,Milwaukee Lakefront
181603,M,2002,243.1144805194805,14639.42008963396,-0.8758543077521608,Milwaukee Lakefront
181603,M,2003,236.93328125000002,14639.42008963396,-7.057053577232667,Milwaukee Lakefront
181603,M,2004,242.45819577179265,14639.42008963396,-1.5321390554400447,Milwaukee Lakefront
181603,M,2005,246.12513316512474,14639.42008963396,2.134798337892062,Milwaukee Lakefront
181603,M,2006,246.28887460725505,14639.42008963396,2.2985397800223835,Milwaukee Lakefront
181603,M,2007,268.09703375942314,14639.42008963396,24.106698932190465,Milwaukee Lakefront
181603,M,2009,241.3151851851852,14639.42008963396,-2.6751496420475025,Milwaukee Lakefront
181603,M,2016,247.72239532619278,14639.42008963396,3.7320604989601027,Milwaukee Lakefront
181603,M,2017,248.90933986216902,14639.42008963396,4.919005034936345,Milwaukee Lakefront
181603,M,2018,248.5051459959526,14639.42008963396,4.514811168719916,Milwaukee Lakefront
181603,M,2019,245.33160816081607,14639.42008963396,1.3412733335834066,Milwaukee Lakefront
182054,F,2003,291.51266666666663,17830.826308816973,-5.667771813616249,Casper
182054,F,2004,291.43440860215054,17830.826308816973,-5.746029878132322,Casper
182054,F,2005,297.125,17830.826308816973,-0.05543848028288873,Casper
182054,F,2006,291.85,17830.826308816973,-5.330438480282889,Casper
182054,F,2007,284.7945736434109,17830.826308816973,-12.385864836872011,Casper
182054,F,2008,287.67795698924726,17830.826308816973,-9.502481491035603,Casper
182054,F,2009,310.5360215053763,17830.826308816973,13.355583025093438,Casper
182054,F,2010,296.006884057971,17830.826308816973,-1.1735544223118874,Casper
182054,F,2011,285.9622641509434,17830.826308816973,-11.21817432933949,Casper
182054,F,2012,313.26283524904215,17830.826308816973,16.08239676875928,Casper
182054,F,2013,294.21017316017316,17830.826308816973,-2.9702653201097444,Casper
182054,F,2014,297.1884259259259,17830.826308816973,0.007987445643023724,Casper
182054,F,2015,302.20435897435897,17830.826308816973,5.023920494076083,Casper
182054,F,2016,298.83385416666664,17830.826308816973,1.653415686383778,Casper
182054,F,2018,303.44166666666666,17830.826308816973,6.261228186383778,Casper
182054,F,2019,308.84592592592594,17830.826308816973,11.665487445643036,Casper
182054,M,2003,257.18655462184876,16141.652947931878,-11.840994510349235,Casper
182054,M,2004,271.27647058823527,16141.652947931878,2.248921456037321,Casper
182054,M,2005,267.9458333333333,16141.652947931878,-1.081715798864631,Casper
182054,M,2006,269.0444444444444,16141.652947931878,0.016895312246469986,Casper
182054,M,2007,265.9460884353741,16141.652947931878,-3.081460696823827,Casper
182054,M,2008,260.4289562289562,16141.652947931878,-8.598592903241721,Casper
182054,M,2009,269.93937198067636,16141.652947931878,0.9118228484783686,Casper
182054,M,2010,271.4331730769231,16141.652947931878,2.405623944725115,Casper
182054,M,2011,258.27173913043475,16141.652947931878,-10.755810001763196,Casper
182054,M,2012,268.8832116788321,16141.652947931878,-0.14433745336585466,Casper
182054,M,2013,271.31254480286736,16141.652947931878,2.284995670669408,Casper
182054,M,2014,276.00262345679016,16141.652947931878,6.975074324592182,Casper
182054,M,2015,281.6473765432099,16141.652947931878,12.61982741101189,Casper
182054,M,2016,269.0201550387597,16141.652947931878,-0.007394093438263857,Casper
182054,M,2018,274.7480099502488,16141.652947931878,5.720460818050802,Casper
182054,M,2019,271.3542328042328,16141.652947931878,2.326683672034839,Casper
183214,F,1995,250.51520146520144,16603.385160682476,-26.207884546173137,Kansas City
183214,F,2002,277.12925407925405,16603.385160682476,0.40616806787948007,Kansas City
183214,F,2003,269.4247311827957,16603.385160682476,-7.298354828578885,Kansas City
183214,F,2005,278.20929487179484,16603.385160682476,1.4862088604202655,Kansas City
183214,F,2006,266.9727822580645,16603.385160682476,-9.750303753310073,Kansas City
183214,F,2007,276.284649122807,16603.385160682476,-0.438436888567594,Kansas City
183214,F,2008,269.9274886877828,16603.385160682476,-6.795597323591786,Kansas City
183214,F,2009,275.56234676007006,16603.385160682476,-1.1607392513045245,Kansas City
183214,F,2010,278.87426844783715,16603.385160682476,2.151182436462538,Kansas City
183214,F,2011,274.34475500345064,16603.385160682476,-2.378331007923953,Kansas City
183214,F,2012,278.6340485074627,16603.385160682476,1.9109624960881169,Kansas City
183214,F,2013,277.3136429608128,16603.385160682476,0.5905569494381779,Kansas City
183214,F,2014,282.3473464519976,16603.385160682476,5.624260440623038,Kansas City
183214,F,2015,279.7556008146639,16603.385160682476,3.032514803289329,Kansas City
183214,F,2016,286.7728529839884,16603.385160682476,10.049766972613785,Kansas City
183214,F,2017,289.3209235209235,16603.385160682476,12.597837509548905,Kansas City
183214,F,2018,283.90513092710546,16603.385160682476,7.1820449157308754,Kansas City
183214,F,2019,285.7212301587302,16603.385160682476,8.99814414735556,Kansas City
183214,M,1995,230.85809925093633,15313.446176684436,-24.366003693804274,Kansas City
183214,M,2002,251.76614730878188,15313.446176684436,-3.457955635958721,Kansas City
183214,M,2003,248.92864583333332,15313.446176684436,-6.295457111407268,Kansas City
183214,M,2005,265.0040636042403,15313.446176684436,9.779960659499677,Kansas City
183214,M,2006,249.63833746898263,15313.446176684436,-5.585765475757975,Kansas City
183214,M,2007,253.98756501182032,15313.446176684436,-1.2365379329202673,Kansas City
183214,M,2008,247.10853070175438,15313.446176684436,-8.115572242986218,Kansas City
183214,M,2009,251.70561224489796,15313.446176684436,-3.5184906998426415,Kansas City
183214,M,2010,258.09588913690476,15313.446176684436,2.8717861921641696,Kansas City
183214,M,2011,254.19810379241517,15313.446176684436,-1.0259991523254333,Kansas City
183214,M,2012,255.34952223447263,15313.446176684436,0.12541928973202326,Kansas City
183214,M,2013,253.87422955974844,15313.446176684436,-1.349873384992164,Kansas City
183214,M,2014,254.79933598937583,15313.446176684436,-0.4247669553647635,Kansas City
183214,M,2015,257.0938101487314,15313.446176684436,1.8697072039907956,Kansas City
183214,M,2016,270.3655465949821,15313.446176684436,15.14144365024149,Kansas City
183214,M,2017,270.0313144329897,15313.446176684436,14.807211488249079,Kansas City
183214,M,2018,261.1359121909633,15313.446176684436,5.9118092462227345,Kansas City
183214,M,2019,260.0931875,15313.446176684436,4.86908455525939,Kansas City
184458,F,2000,248.48229166666667,15484.150947554468,-9.586890792574469,Yonkers
184458,F,2004,249.97857142857143,15484.150947554468,-8.090611030669697,Yonkers
184458,F,2006,239.3075,15484.150947554468,-18.761682459241122,Yonkers
184458,F,2007,247.91333333333333,15484.150947554468,-10.155849125907814,Yonkers
184458,F,2008,248.70833333333334,15484.150947554468,-9.360849125907801,Yonkers
184458,F,2009,261.21363636363634,15484.150947554468,3.144453904395232,Yonkers
184458,F,2010,249.7371794871795,15484.150947554468,-8.332002972061643,Yonkers
184458,F,2011,261.7346846846847,15484.150947554468,3.6655022254435607,Yonkers
184458,F,2012,260.15706214689266,15484.150947554468,2.0878796876515175,Yonkers
184458,F,2013,258.00892857142856,15484.150947554468,-0.06025388781257182,Yonkers
184458,F,2014,265.0465811965812,15484.150947554468,6.977398737340051,Yonkers
184458,F,2015,272.9447712418301,15484.150947554468,14.875588782588936,Yonkers
184458,F,2016,248.35750000000002,15484.150947554468,-9.711682459241123,Yonkers
184458,F,2017,263.7055555555556,15484.150947554468,5.636373096314431,Yonkers
184458,F,2018,278.59722222222223,15484.150947554468,20.528039762981066,Yonkers
184458,F,2019,275.213768115942,15484.150947554468,17.14458565670087,Yonkers
184458,M,2000,235.34255663430423,14635.870239605321,-8.58861402578447,Yonkers
184458,M,2004,240.63472222222222,14635.870239605321,-3.2964484378664567,Yonkers
184458,M,2006,230.13658536585365,14635.870239605321,-13.794585294235032,Yonkers
184458,M,2007,232.16543209876542,14635.870239605321,-11.76573856132327,Yonkers
184458,M,2008,234.45054347826087,14635.870239605321,-9.480627181827822,Yonkers
184458,M,2009,233.72748226950355,14635.870239605321,-10.203688390585134,Yonkers
184458,M,2010,242.06522435897435,14635.870239605321,-1.8659463011143391,Yonkers
184458,M,2011,244.98857808857807,14635.870239605321,1.0574074284893868,Yonkers
184458,M,2012,243.43353535353535,14635.870239605321,-0.4976353065533355,Yonkers
184458,M,2013,239.61067146282974,14635.870239605321,-4.320499197258959,Yonkers
184458,M,2014,250.90013774104682,14635.870239605321,6.968967080958131,Yonkers
184458,M,2015,250.00462962962962,14635.870239605321,6.073458969540934,Yonkers
184458,M,2016,249.9529411764706,14635.870239605321,6.0217705163819115,Yonkers
184458,M,2017,260.34482758620686,14635.870239605321,16.413656926118197,Yonkers
184458,M,2018,262.3485714285714,14635.870239605321,18.41740076848273,Yonkers
184458,M,2019,252.79229166666667,14635.870239605321,8.861121006577983,Yonkers
18578,F,2006,272.1757425742574,16628.948821975362,-4.97340445866527,Fort Lauderdale
18578,F,2007,267.021103117506,16628.948821975362,-10.128043915416704,Fort Lauderdale
18578,F,2008,277.88182730923694,16628.948821975362,0.7326802763142647,Fort Lauderdale
18578,F,2009,283.1545977011494,16628.948821975362,6.005450668226695,Fort Lauderdale
18578,F,2010,268.296286701209,16628.948821975362,-8.852860331713721,Fort Lauderdale
18578,F,2011,269.5226475279107,16628.948821975362,-7.626499505012029,Fort Lauderdale
18578,F,2012,284.749181547619,16628.948821975362,7.60003451469632,Fort Lauderdale
18578,F,2013,274.3304,16628.948821975362,-2.8187470329226927,Fort Lauderdale
18578,F,2014,274.43459383753503,16628.948821975362,-2.714553195387695,Fort Lauderdale
18578,F,2015,276.31901960784313,16628.948821975362,-0.8301274250795662,Fort Lauderdale
18578,F,2016,275.7182513661202,16628.948821975362,-1.4308956668024622,Fort Lauderdale
18578,F,2018,285.5517786561265,16628.948821975362,8.402631623203767,Fort Lauderdale
18578,F,2019,293.7834814814815,16628.948821975362,16.63433444855879,Fort Lauderdale
18578,M,2006,262.6821428571428,15724.914075612802,0.6002415969294816,Fort Lauderdale
18578,M,2007,253.5472895040369,15724.914075612802,-8.534611756176462,Fort Lauderdale
18578,M,2008,266.705116514691,15724.914075612802,4.62321525447763,Fort Lauderdale
18578,M,2009,261.4062987736901,15724.914075612802,-0.6756024865232878,Fort Lauderdale
18578,M,2010,254.68555555555557,15724.914075612802,-7.396345704657809,Fort Lauderdale
18578,M,2011,261.3901591289782,15724.914075612802,-0.6917421312351507,Fort Lauderdale
18578,M,2012,274.3266423357664,15724.914075612802,12.244741075553035,Fort Lauderdale
18578,M,2013,254.19452214452215,15724.914075612802,-7.887379115691207,Fort Lauderdale
18578,M,2014,257.6649074074074,15724.914075612802,-4.41699385280596,Fort Lauderdale
18578,M,2015,258.73050458715596,15724.914075612802,-3.3513966730573883,Fort Lauderdale
18578,M,2016,260.62395833333335,15724.914075612802,-1.4579429268800292,Fort Lauderdale
18578,M,2018,268.89013513513515,15724.914075612802,6.808233874921765,Fort Lauderdale
18578,M,2019,272.2174841053588,15724.914075612802,10.135582845145413,Fort Lauderdale
18724,F,2013,272.7501485884101,15902.854055237816,7.70258100111317,Sprouts Mesa
18724,F,2019,257.3449865861838,15902.854055237816,-7.70258100111317,Sprouts Mesa
18724,M,2013,256.99665327978585,14933.911712010951,8.098124746269969,Sprouts Mesa
18724,M,2019,240.8004037872459,14933.911712010951,-8.098124746269969,Sprouts Mesa
18749,F,2000,289.35818713450294,17242.258409732425,1.987213638962506,Cowtown
18749,F,2001,292.9120588235294,17242.258409732425,5.541085327988973,Cowtown
18749,F,2002,283.92709611451943,17242.258409732425,-3.4438773810209873,Cowtown
18749,F,2003,290.1112085769981,17242.258409732425,2.7402350814576493,Cowtown
18749,F,2004,284.4554502369668,17242.258409732425,-2.9155232585736184,Cowtown
18749,F,2005,282.5586956521739,17242.258409732425,-4.812277843366489,Cowtown
18749,F,2006,290.3718201754386,17242.258409732425,3.0008466798981925,Cowtown
18749,F,2007,279.90335305719924,17242.258409732425,-7.467620438341206,Cowtown
18749,F,2008,280.0541666666667,17242.258409732425,-7.316806828873753,Cowtown
18749,F,2009,281.19295101553166,17242.258409732425,-6.178022480008743,Cowtown
18749,F,2010,287.52717086834735,17242.258409732425,0.15619737280691576,Cowtown
18749,F,2011,294.3370886075949,17242.258409732425,6.966115112054528,Cowtown
18749,F,2012,286.1296066252588,17242.258409732425,-1.2413668702816116,Cowtown
18749,F,2013,287.1528375733855,17242.258409732425,-0.21813592215488217,Cowtown
18749,F,2014,298.128125,17242.258409732425,10.75715150445958,Cowtown
18749,F,2016,292.1975812547241,17242.258409732425,4.826607759183692,Cowtown
18749,F,2017,286.40743145743147,17242.258409732425,-0.9635420381089717,Cowtown
18749,F,2018,290.35498477929985,17242.258409732425,2.9840112837594157,Cowtown
18749,F,2019,282.96868279569895,17242.258409732425,-4.402290699841493,Cowtown
18749,M,2000,261.21604747162024,15986.247330164666,-5.221408031124216,Cowtown
18749,M,2001,270.48207762557075,15986.247330164666,4.044622122826331,Cowtown
18749,M,2002,269.9865869853918,15986.247330164666,3.5491314826473475,Cowtown
18749,M,2003,267.9719985875706,15986.247330164666,1.534543084826176,Cowtown
18749,M,2004,259.82138047138045,15986.247330164666,-6.616075031363956,Cowtown
18749,M,2005,258.018567251462,15986.247330164666,-8.418888251282443,Cowtown
18749,M,2006,264.4404298459043,15986.247330164666,-1.9970256568401359,Cowtown
18749,M,2007,266.4323436262866,15986.247330164666,-0.005111876457825322,Cowtown
18749,M,2008,259.17057094878254,15986.247330164666,-7.266884553961912,Cowtown
18749,M,2009,258.9167768595041,15986.247330164666,-7.520678643240292,Cowtown
18749,M,2010,266.7288738183313,15986.247330164666,0.2914183155868462,Cowtown
18749,M,2011,274.26349206349204,15986.247330164666,7.826036560747616,Cowtown
18749,M,2012,263.17090332213513,15986.247330164666,-3.2665521806092936,Cowtown
18749,M,2013,268.0230669626341,15986.247330164666,1.5856114598896662,Cowtown
18749,M,2014,276.29935483870963,15986.247330164666,9.861899335965214,Cowtown
18749,M,2016,273.71923248549757,15986.247330164666,7.281776982753127,Cowtown
18749,M,2017,266.69597378277155,15986.247330164666,0.2585182800271165,Cowtown
18749,M,2018,269.4424763328351,15986.247330164666,3.0050208300906585,Cowtown
18749,M,2019,267.51150127226464,15986.247330164666,1.0740457695201864,Cowtown
189005,F,2006,243.97857142857143,16069.428200720506,-23.845231916770324,Birch Bay
189005,F,2007,254.92272727272726,16069.428200720506,-12.901076072614494,Birch Bay
189005,F,2008,262.58020833333336,16069.428200720506,-5.243595012008427,Birch Bay
189005,F,2009,261.9079710144928,16069.428200720506,-5.915832330848995,Birch Bay
189005,F,2011,256.72009803921566,16069.428200720506,-11.103705306126084,Birch Bay
189005,F,2012,274.54081632653066,16069.428200720506,6.717012981188873,Birch Bay
189005,F,2013,279.4244186046511,16069.428200720506,11.600615259309386,Birch Bay
189005,F,2014,297.51958333333334,16069.428200720506,29.69577998799156,Birch Bay
189005,F,2015,270.13722222222225,16069.428200720506,2.313418876880466,Birch Bay
189005,F,2016,271.1191919191919,16069.428200720506,3.2953885738501714,Birch Bay
189005,F,2017,266.76574074074074,16069.428200720506,-1.0580626046010062,Birch Bay
189005,F,2018,274.2690909090909,16069.428200720506,6.4452875637491465,Birch Bay
189005,M,2006,225.18476190476193,14839.155911594773,-22.134503288484304,Birch Bay
189005,M,2007,232.36747967479675,14839.155911594773,-14.95178551844947,Birch Bay
189005,M,2008,238.33529411764707,14839.155911594773,-8.98397107559916,Birch Bay
189005,M,2009,235.24782608695654,14839.155911594773,-12.071439106289684,Birch Bay
189005,M,2011,251.30350877192984,14839.155911594773,3.9842435786836177,Birch Bay
189005,M,2012,257.05104166666666,14839.155911594773,9.73177647342045,Birch Bay
189005,M,2013,256.4075163398693,14839.155911594773,9.088251146623072,Birch Bay
189005,M,2014,258.69885057471265,14839.155911594773,11.379585381466434,Birch Bay
189005,M,2015,255.3550505050505,14839.155911594773,8.035785311804284,Birch Bay
189005,M,2016,257.5878205128205,14839.155911594773,10.268555319574292,Birch Bay
189005,M,2017,254.48472222222225,14839.155911594773,7.165457028976016,Birch Bay
189005,M,2018,245.8073099415205,14839.155911594773,-1.5119552517257338,Birch Bay
19453,F,2004,293.2268447224896,17071.81449985405,8.696603058255459,Rock N Roll Arizona
19453,F,2005,290.8397869051562,17071.81449985405,6.3095452409220645,Rock N Roll Arizona
19453,F,2006,286.8642004900394,17071.81449985405,2.3339588258052877,Rock N Roll Arizona
19453,F,2007,282.67498924037017,17071.81449985405,-1.8552524238639914,Rock N Roll Arizona
19453,F,2008,281.9136750577648,17071.81449985405,-2.616566606469314,Rock N Roll Arizona
19453,F,2010,276.5714088778605,17071.81449985405,-7.9588327863736295,Rock N Roll Arizona
19453,F,2011,278.89755884223916,17071.81449985405,-5.632682821994967,Rock N Roll Arizona
19453,F,2012,275.1046531302876,17071.81449985405,-9.425588533946515,Rock N Roll Arizona
19453,F,2013,280.27391414141414,17071.81449985405,-4.256327522819992,Rock N Roll Arizona
19453,F,2014,282.40928710665554,17071.81449985405,-2.1209545575786253,Rock N Roll Arizona
19453,F,2015,284.23331798649474,17071.81449985405,-0.2969236777393841,Rock N Roll Arizona
19453,F,2016,287.44641393442623,17071.81449985405,2.9161722701920856,Rock N Roll Arizona
19453,F,2017,287.837312390925,17071.81449985405,3.307070726690836,Rock N Roll Arizona
19453,F,2018,291.1240182648402,17071.81449985405,6.593776600606058,Rock N Roll Arizona
19453,F,2019,288.536243872549,17071.81449985405,4.00600220831487,Rock N Roll Arizona
19453,M,2004,269.24519373279696,15721.247504726523,7.22440198735488,Rock N Roll Arizona
19453,M,2005,264.0871937639198,15721.247504726523,2.0664020184777656,Rock N Roll Arizona
19453,M,2006,260.38980413200966,15721.247504726523,-1.6309876134323835,Rock N Roll Arizona
19453,M,2007,256.5416212077711,15721.247504726523,-5.479170537670992,Rock N Roll Arizona
19453,M,2008,258.17776643329444,15721.247504726523,-3.8430253121476197,Rock N Roll Arizona
19453,M,2010,255.37504002561639,15721.247504726523,-6.645751719825664,Rock N Roll Arizona
19453,M,2011,256.3655802208128,15721.247504726523,-5.655211524629279,Rock N Roll Arizona
19453,M,2012,256.83961900354774,15721.247504726523,-5.181172741894321,Rock N Roll Arizona
19453,M,2013,258.74826541850217,15721.247504726523,-3.2725263269398663,Rock N Roll Arizona
19453,M,2014,259.65342494274415,15721.247504726523,-2.367366802697931,Rock N Roll Arizona
19453,M,2015,264.05811250581127,15721.247504726523,2.0373207603691905,Rock N Roll Arizona
19453,M,2016,266.7912792224849,15721.247504726523,4.770487477042844,Rock N Roll Arizona
19453,M,2017,263.15694010416667,15721.247504726523,1.136148358724616,Rock N Roll Arizona
19453,M,2018,271.91162079510707,15721.247504726523,9.89082904966499,Rock N Roll Arizona
19453,M,2019,268.97041467304626,15721.247504726523,6.949622927604196,Rock N Roll Arizona
19454,F,2000,257.4545849630596,16606.328150627392,-19.317550880730323,Rock N Roll Las Vegas
19454,F,2001,263.23508895131084,16606.328150627392,-13.537046892479005,Rock N Roll Las Vegas
19454,F,2002,265.375965379494,16606.328150627392,-11.396170464295876,Rock N Roll Las Vegas
19454,F,2003,284.4788694201085,16606.328150627392,7.706733576318584,Rock N Roll Las Vegas
19454,F,2004,269.8756043256997,16606.328150627392,-6.896531518090129,Rock N Roll Las Vegas
19454,F,2005,272.1514819881441,16606.328150627392,-4.620653855645772,Rock N Roll Las Vegas
19454,F,2006,286.75368807626194,16606.328150627392,9.98155223247207,Rock N Roll Las Vegas
19454,F,2007,282.0492679020819,16606.328150627392,5.277132058292045,Rock N Roll Las Vegas
19454,F,2008,281.8065814784281,16606.328150627392,5.034445634638238,Rock N Roll Las Vegas
19454,F,2009,285.3965465465465,16606.328150627392,8.624410702756661,Rock N Roll Las Vegas
19454,F,2010,279.2136668225027,16606.328150627392,2.4415309787128234,Rock N Roll Las Vegas
19454,F,2013,275.8070735524257,16606.328150627392,-0.9650622913641806,Rock N Roll Las Vegas
19454,F,2014,279.5880335166274,16606.328150627392,2.815897672837491,Rock N Roll Las Vegas
