event,gender,year,bin_width,bin_center,freq,total,density,event_name
4476,M,2015,0.21666666666666667,5.504166666666666,225.0,2667.0,0.0843644544431946,Houston
4476,M,2015,0.38333333333333336,5.204166666666667,444.0,2667.0,0.16647919010123735,Houston
4476,M,2015,0.9583333333333334,4.533333333333333,1673.0,2667.0,0.6272965879265092,Houston
34956,F,1995,0.029166666666666667,6.485416666666667,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.03333333333333333,6.245833333333334,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.03333333333333333,6.279166666666667,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.03333333333333333,6.3625,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.041666666666666664,6.45,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.05,6.029166666666667,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.05,6.204166666666667,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.05,6.320833333333334,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.05,6.404166666666667,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.058333333333333334,6.15,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.06666666666666667,6.0875,0.0,1457.0,0.0,Grandmas
34956,F,1995,0.10833333333333334,5.95,14.0,1457.0,0.009608785175017159,Grandmas
34956,F,1995,0.11666666666666667,5.8375,20.0,1457.0,0.013726835964310227,Grandmas
34956,F,1995,0.16666666666666666,5.695833333333334,35.0,1457.0,0.024021962937542895,Grandmas
34956,F,1995,0.21666666666666667,5.504166666666666,73.0,1457.0,0.050102951269732326,Grandmas
34956,F,1995,0.38333333333333336,5.204166666666667,172.0,1457.0,0.11805078929306795,Grandmas
34956,F,1995,0.9583333333333334,4.533333333333333,1143.0,1457.0,0.7844886753603294,Grandmas
34956,F,2000,0.029166666666666667,6.485416666666667,3.0,3377.0,0.0008883624518803672,Grandmas
34956,F,2000,0.03333333333333333,6.245833333333334,0.0,3377.0,0.0,Grandmas
34956,F,2000,0.03333333333333333,6.279166666666667,6.0,3377.0,0.0017767249037607344,Grandmas
34956,F,2000,0.03333333333333333,6.3625,5.0,3377.0,0.0014806040864672786,Grandmas
34956,F,2000,0.041666666666666664,6.45,7.0,3377.0,0.00207284572105419,Grandmas
34956,F,2000,0.05,6.029166666666667,3.0,3377.0,0.0008883624518803672,Grandmas
34956,F,2000,0.05,6.204166666666667,5.0,3377.0,0.0014806040864672786,Grandmas
34956,F,2000,0.05,6.320833333333334,5.0,3377.0,0.0014806040864672786,Grandmas
34956,F,2000,0.05,6.404166666666667,4.0,3377.0,0.0011844832691738228,Grandmas
34956,F,2000,0.058333333333333334,6.15,13.0,3377.0,0.0038495706248149247,Grandmas
34956,F,2000,0.06666666666666667,6.0875,10.0,3377.0,0.002961208172934557,Grandmas
34956,F,2000,0.10833333333333334,5.95,30.0,3377.0,0.008883624518803672,Grandmas
34956,F,2000,0.11666666666666667,5.8375,49.0,3377.0,0.01450992004737933,Grandmas
34956,F,2000,0.16666666666666666,5.695833333333334,103.0,3377.0,0.03050044418122594,Grandmas
34956,F,2000,0.21666666666666667,5.504166666666666,174.0,3377.0,0.0515250222090613,Grandmas
34956,F,2000,0.38333333333333336,5.204166666666667,421.0,3377.0,0.12466686408054486,Grandmas
34956,F,2000,0.9583333333333334,4.533333333333333,2539.0,3377.0,0.7518507551080841,Grandmas
34956,F,2005,0.029166666666666667,6.485416666666667,1.0,1506.0,0.0006640106241699867,Grandmas
34956,F,2005,0.03333333333333333,6.245833333333334,2.0,1506.0,0.0013280212483399733,Grandmas
34956,F,2005,0.03333333333333333,6.279166666666667,8.0,1506.0,0.005312084993359893,Grandmas
34956,F,2005,0.03333333333333333,6.3625,4.0,1506.0,0.0026560424966799467,Grandmas
34956,F,2005,0.041666666666666664,6.45,1.0,1506.0,0.0006640106241699867,Grandmas
34956,F,2005,0.05,6.029166666666667,9.0,1506.0,0.00597609561752988,Grandmas
34956,F,2005,0.05,6.204166666666667,7.0,1506.0,0.004648074369189907,Grandmas
34956,F,2005,0.05,6.320833333333334,3.0,1506.0,0.00199203187250996,Grandmas
34956,F,2005,0.05,6.404166666666667,3.0,1506.0,0.00199203187250996,Grandmas
34956,F,2005,0.058333333333333334,6.15,6.0,1506.0,0.00398406374501992,Grandmas
34956,F,2005,0.06666666666666667,6.0875,10.0,1506.0,0.006640106241699867,Grandmas
34956,F,2005,0.10833333333333334,5.95,20.0,1506.0,0.013280212483399735,Grandmas
34956,F,2005,0.11666666666666667,5.8375,30.0,1506.0,0.0199203187250996,Grandmas
34956,F,2005,0.16666666666666666,5.695833333333334,57.0,1506.0,0.037848605577689244,Grandmas
34956,F,2005,0.21666666666666667,5.504166666666666,97.0,1506.0,0.06440903054448871,Grandmas
34956,F,2005,0.38333333333333336,5.204166666666667,240.0,1506.0,0.1593625498007968,Grandmas
34956,F,2005,0.9583333333333334,4.533333333333333,1008.0,1506.0,0.6693227091633466,Grandmas
34956,F,2010,0.029166666666666667,6.485416666666667,3.0,2792.0,0.0010744985673352436,Grandmas
34956,F,2010,0.03333333333333333,6.245833333333334,10.0,2792.0,0.0035816618911174787,Grandmas
34956,F,2010,0.03333333333333333,6.279166666666667,5.0,2792.0,0.0017908309455587394,Grandmas
34956,F,2010,0.03333333333333333,6.3625,5.0,2792.0,0.0017908309455587394,Grandmas
