,year,gender,lat,lon,event,region,state,postal,freq,event_name
3433,2019,F,41.6524911,-70.2881124,3877,Northeast,Massachusetts,MA,76,Hyannis
3434,2019,F,44.7630567,-85.62063169999999,3943,Midwest,Michigan,MI,556,Bayshore
3435,2019,M,30.3960318,-88.88530779999999,43659,South,Mississippi,MS,307,Mississippi Gulf Coast
3436,2019,M,41.4901024,-71.3128285,42382,Northeast,Rhode Island,RI,338,Newport
3437,2019,M,41.6524911,-70.2881124,3877,Northeast,Massachusetts,MA,143,Hyannis
3438,2019,M,44.7630567,-85.62063169999999,3943,Midwest,Michigan,MI,734,Bayshore
3439,1995,F,29.7604267,-95.3698028,4476,South,Texas,TX,1003,Houston
3440,1995,M,29.7604267,-95.3698028,4476,South,Texas,TX,3344,Houston
3441,1996,F,29.7604267,-95.3698028,4476,South,Texas,TX,1132,Houston
3442,1996,M,29.7604267,-95.3698028,4476,South,Texas,TX,3149,Houston
3443,1997,F,29.7604267,-95.3698028,4476,South,Texas,TX,1239,Houston
3444,1997,M,29.7604267,-95.3698028,4476,South,Texas,TX,3087,Houston
3445,1998,F,29.7604267,-95.3698028,4476,South,Texas,TX,1316,Houston
3446,1998,M,29.7604267,-95.3698028,4476,South,Texas,TX,3018,Houston
3447,2000,F,29.7604267,-95.3698028,4476,South,Texas,TX,1528,Houston
3448,2000,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,2087,Twin Cities
3449,2000,M,29.7604267,-95.3698028,4476,South,Texas,TX,3037,Houston
3450,2000,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3512,Twin Cities
3451,2001,F,29.7604267,-95.3698028,4476,South,Texas,TX,1235,Houston
3452,2001,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,2187,Twin Cities
3453,2001,M,29.7604267,-95.3698028,4476,South,Texas,TX,2732,Houston
3454,2001,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3989,Twin Cities
3455,2002,F,29.7604267,-95.3698028,4476,South,Texas,TX,1222,Houston
3456,2002,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,2588,Twin Cities
3457,2002,M,29.7604267,-95.3698028,4476,South,Texas,TX,2875,Houston
3458,2002,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4037,Twin Cities
3459,2003,F,29.7604267,-95.3698028,4476,South,Texas,TX,1579,Houston
3460,2003,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1167,St Jude Rock N Roll Nashville
3461,2003,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,2677,Twin Cities
3462,2003,M,29.7604267,-95.3698028,4476,South,Texas,TX,3099,Houston
3463,2003,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,1787,St Jude Rock N Roll Nashville
3464,2003,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4225,Twin Cities
3465,2004,F,29.7604267,-95.3698028,4476,South,Texas,TX,1832,Houston
3466,2004,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1547,St Jude Rock N Roll Nashville
3467,2004,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,7,Run For The Ranch
3468,2004,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,25,Brookings
3469,2004,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,2814,Twin Cities
3470,2004,M,29.7604267,-95.3698028,4476,South,Texas,TX,3526,Houston
3471,2004,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,2360,St Jude Rock N Roll Nashville
3472,2004,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,30,Run For The Ranch
3473,2004,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,78,Brookings
3474,2004,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4437,Twin Cities
3475,2005,F,29.7604267,-95.3698028,4476,South,Texas,TX,2010,Houston
3476,2005,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1459,St Jude Rock N Roll Nashville
3477,2005,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,25,Brookings
3478,2005,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,2972,Twin Cities
3479,2005,M,29.7604267,-95.3698028,4476,South,Texas,TX,3681,Houston
3480,2005,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,2117,St Jude Rock N Roll Nashville
3481,2005,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,58,Brookings
3482,2005,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4509,Twin Cities
3483,2006,F,29.7604267,-95.3698028,4476,South,Texas,TX,1985,Houston
3484,2006,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1642,St Jude Rock N Roll Nashville
3485,2006,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,16,Run For The Ranch
3486,2006,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,33,Brookings
3487,2006,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3180,Twin Cities
3488,2006,M,29.7604267,-95.3698028,4476,South,Texas,TX,3395,Houston
3489,2006,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,2149,St Jude Rock N Roll Nashville
3490,2006,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,34,Run For The Ranch
3491,2006,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,101,Brookings
3492,2006,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4918,Twin Cities
3493,2007,F,29.7604267,-95.3698028,4476,South,Texas,TX,2001,Houston
3494,2007,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1973,St Jude Rock N Roll Nashville
3495,2007,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,14,Run For The Ranch
3496,2007,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,53,Brookings
3497,2007,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,2806,Twin Cities
3498,2007,M,29.7604267,-95.3698028,4476,South,Texas,TX,3239,Houston
3499,2007,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,2603,St Jude Rock N Roll Nashville
3500,2007,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,61,Run For The Ranch
3501,2007,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,105,Brookings
3502,2007,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4301,Twin Cities
3503,2008,F,29.7604267,-95.3698028,4476,South,Texas,TX,2045,Houston
3504,2008,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1838,St Jude Rock N Roll Nashville
3505,2008,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,15,Run For The Ranch
3506,2008,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,41,Brookings
3507,2008,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3053,Twin Cities
3508,2008,M,29.7604267,-95.3698028,4476,South,Texas,TX,3443,Houston
3509,2008,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,2434,St Jude Rock N Roll Nashville
3510,2008,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,50,Run For The Ranch
3511,2008,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,114,Brookings
3512,2008,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4557,Twin Cities
3513,2009,F,29.7604267,-95.3698028,4476,South,Texas,TX,1884,Houston
3514,2009,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,27,Run For The Ranch
3515,2009,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,50,Brookings
3516,2009,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3419,Twin Cities
3517,2009,M,29.7604267,-95.3698028,4476,South,Texas,TX,3485,Houston
3518,2009,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,65,Run For The Ranch
3519,2009,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,113,Brookings
3520,2009,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4706,Twin Cities
3521,2010,F,29.7604267,-95.3698028,4476,South,Texas,TX,2369,Houston
3522,2010,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,171,St Jude Rock N Roll Nashville
3523,2010,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,42,Run For The Ranch
3524,2010,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,67,Brookings
3525,2010,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3391,Twin Cities
3526,2010,M,29.7604267,-95.3698028,4476,South,Texas,TX,3888,Houston
3527,2010,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,586,St Jude Rock N Roll Nashville
3528,2010,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,92,Run For The Ranch
3529,2010,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,132,Brookings
3530,2010,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4759,Twin Cities
3531,2011,F,29.7604267,-95.3698028,4476,South,Texas,TX,2564,Houston
3532,2011,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1745,St Jude Rock N Roll Nashville
3533,2011,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,53,Run For The Ranch
3534,2011,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,53,Brookings
3535,2011,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3673,Twin Cities
3536,2011,M,29.7604267,-95.3698028,4476,South,Texas,TX,4328,Houston
3537,2011,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,2194,St Jude Rock N Roll Nashville
3538,2011,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,116,Run For The Ranch
3539,2011,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,132,Brookings
3540,2011,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4819,Twin Cities
3541,2012,F,29.7604267,-95.3698028,4476,South,Texas,TX,2778,Houston
3542,2012,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1706,St Jude Rock N Roll Nashville
3543,2012,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,48,Run For The Ranch
3544,2012,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,85,Brookings
3545,2012,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3685,Twin Cities
3546,2012,M,29.7604267,-95.3698028,4476,South,Texas,TX,4786,Houston
3547,2012,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,2071,St Jude Rock N Roll Nashville
3548,2012,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,89,Run For The Ranch
3549,2012,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,142,Brookings
3550,2012,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,5063,Twin Cities
3551,2013,F,29.7604267,-95.3698028,4476,South,Texas,TX,2553,Houston
3552,2013,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1219,St Jude Rock N Roll Nashville
3553,2013,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,58,Run For The Ranch
3554,2013,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,67,Brookings
3555,2013,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3928,Twin Cities
3556,2013,M,29.7604267,-95.3698028,4476,South,Texas,TX,4089,Houston
3557,2013,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,1468,St Jude Rock N Roll Nashville
3558,2013,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,58,Run For The Ranch
3559,2013,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,127,Brookings
3560,2013,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4881,Twin Cities
3561,2014,F,29.7604267,-95.3698028,4476,South,Texas,TX,2635,Houston
3562,2014,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1422,St Jude Rock N Roll Nashville
3563,2014,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,30,Run For The Ranch
3564,2014,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,52,Brookings
3565,2014,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3992,Twin Cities
3566,2014,M,29.7604267,-95.3698028,4476,South,Texas,TX,4378,Houston
3567,2014,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,1655,St Jude Rock N Roll Nashville
3568,2014,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,62,Run For The Ranch
3569,2014,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,80,Brookings
3570,2014,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4815,Twin Cities
3571,2015,F,29.7604267,-95.3698028,4476,South,Texas,TX,2782,Houston
3572,2015,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1190,St Jude Rock N Roll Nashville
3573,2015,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,43,Run For The Ranch
3574,2015,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,34,Brookings
3575,2015,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3785,Twin Cities
3576,2015,M,29.7604267,-95.3698028,4476,South,Texas,TX,4321,Houston
3577,2015,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,1405,St Jude Rock N Roll Nashville
3578,2015,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,64,Run For The Ranch
3579,2015,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,87,Brookings
3580,2015,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4733,Twin Cities
3581,2016,F,29.7604267,-95.3698028,4476,South,Texas,TX,3018,Houston
3582,2016,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,1378,St Jude Rock N Roll Nashville
3583,2016,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,23,Run For The Ranch
3584,2016,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,66,Brookings
3585,2016,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3839,Twin Cities
3586,2016,M,29.7604267,-95.3698028,4476,South,Texas,TX,4738,Houston
3587,2016,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,1546,St Jude Rock N Roll Nashville
3588,2016,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,48,Run For The Ranch
3589,2016,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,100,Brookings
3590,2016,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4692,Twin Cities
3591,2017,F,29.7604267,-95.3698028,4476,South,Texas,TX,2811,Houston
3592,2017,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,975,St Jude Rock N Roll Nashville
3593,2017,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,41,Brookings
3594,2017,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3388,Twin Cities
3595,2017,M,29.7604267,-95.3698028,4476,South,Texas,TX,4284,Houston
3596,2017,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,1212,St Jude Rock N Roll Nashville
3597,2017,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,84,Brookings
3598,2017,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,4068,Twin Cities
3599,2018,F,29.7604267,-95.3698028,4476,South,Texas,TX,2672,Houston
3600,2018,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,982,St Jude Rock N Roll Nashville
3601,2018,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,21,Run For The Ranch
3602,2018,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,44,Brookings
3603,2018,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3191,Twin Cities
3604,2018,M,29.7604267,-95.3698028,4476,South,Texas,TX,4272,Houston
3605,2018,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,1108,St Jude Rock N Roll Nashville
3606,2018,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,32,Run For The Ranch
3607,2018,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,81,Brookings
3608,2018,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3954,Twin Cities
3609,2019,F,36.1626638,-86.7816016,4987,South,Tennessee,TN,819,St Jude Rock N Roll Nashville
3610,2019,F,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,22,Run For The Ranch
3611,2019,F,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,84,Brookings
3612,2019,F,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,2895,Twin Cities
3613,2019,M,36.1626638,-86.7816016,4987,South,Tennessee,TN,1195,St Jude Rock N Roll Nashville
3614,2019,M,37.2089572,-93.29229889999999,4868,Midwest,Missouri,MO,30,Run For The Ranch
3615,2019,M,44.3113573,-96.79838769999999,5001,Midwest,South Dakota,SD,98,Brookings
3616,2019,M,44.9537029,-93.0899578,4782,Midwest,Minnesota,MN,3824,Twin Cities
3617,1998,F,39.070388,-76.5452409,5118,South,Maryland,MD,34,B&A
3618,1998,M,39.070388,-76.5452409,5118,South,Maryland,MD,151,B&A
3619,2000,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1058,Columbus
3620,2000,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,256,Clevaland
3621,2000,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2341,Columbus
3622,2000,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,769,Clevaland
3623,2001,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,592,Oaklahoma City Memorial
3624,2001,F,39.070388,-76.5452409,5118,South,Maryland,MD,51,B&A
3625,2001,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1034,Columbus
3626,2001,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,300,Clevaland
3627,2001,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1183,Oaklahoma City Memorial
3628,2001,M,39.070388,-76.5452409,5118,South,Maryland,MD,162,B&A
3629,2001,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2002,Columbus
3630,2001,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,697,Clevaland
3631,2002,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,467,Oaklahoma City Memorial
3632,2002,F,39.070388,-76.5452409,5118,South,Maryland,MD,48,B&A
3633,2002,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1101,Columbus
3634,2002,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,371,Clevaland
3635,2002,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,943,Oaklahoma City Memorial
3636,2002,M,39.070388,-76.5452409,5118,South,Maryland,MD,172,B&A
3637,2002,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2142,Columbus
3638,2002,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,834,Clevaland
3639,2003,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1328,Columbus
3640,2003,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,296,Clevaland
3641,2003,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2165,Columbus
3642,2003,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,685,Clevaland
3643,2004,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,487,Oaklahoma City Memorial
3644,2004,F,39.070388,-76.5452409,5118,South,Maryland,MD,50,B&A
3645,2004,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1472,Columbus
3646,2004,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,449,Clevaland
3647,2004,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,927,Oaklahoma City Memorial
3648,2004,M,39.070388,-76.5452409,5118,South,Maryland,MD,194,B&A
3649,2004,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2659,Columbus
3650,2004,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,1004,Clevaland
3651,2005,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,629,Oaklahoma City Memorial
3652,2005,F,39.070388,-76.5452409,5118,South,Maryland,MD,58,B&A
3653,2005,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1319,Columbus
3654,2005,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,474,Clevaland
3655,2005,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,3,Swan Lake
3656,2005,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1103,Oaklahoma City Memorial
3657,2005,M,39.070388,-76.5452409,5118,South,Maryland,MD,160,B&A
3658,2005,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2130,Columbus
3659,2005,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,1086,Clevaland
3660,2005,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,16,Swan Lake
3661,2006,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,626,Oaklahoma City Memorial
3662,2006,F,39.070388,-76.5452409,5118,South,Maryland,MD,63,B&A
3663,2006,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1337,Columbus
3664,2006,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,578,Clevaland
3665,2006,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,5,Swan Lake
3666,2006,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1070,Oaklahoma City Memorial
3667,2006,M,39.070388,-76.5452409,5118,South,Maryland,MD,180,B&A
3668,2006,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2172,Columbus
3669,2006,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,1184,Clevaland
3670,2006,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,17,Swan Lake
3671,2007,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,576,Oaklahoma City Memorial
3672,2007,F,39.070388,-76.5452409,5118,South,Maryland,MD,31,B&A
3673,2007,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1401,Columbus
3674,2007,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,642,Clevaland
3675,2007,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,21,Swan Lake
3676,2007,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1041,Oaklahoma City Memorial
3677,2007,M,39.070388,-76.5452409,5118,South,Maryland,MD,117,B&A
3678,2007,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2386,Columbus
3679,2007,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,1262,Clevaland
3680,2007,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,57,Swan Lake
3681,2008,F,39.070388,-76.5452409,5118,South,Maryland,MD,64,B&A
3682,2008,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1344,Columbus
3683,2008,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,592,Clevaland
3684,2008,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,15,Swan Lake
3685,2008,M,39.070388,-76.5452409,5118,South,Maryland,MD,174,B&A
3686,2008,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2250,Columbus
3687,2008,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,1251,Clevaland
3688,2008,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,38,Swan Lake
3689,2009,F,39.070388,-76.5452409,5118,South,Maryland,MD,64,B&A
3690,2009,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,710,Clevaland
3691,2009,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,13,Swan Lake
3692,2009,M,39.070388,-76.5452409,5118,South,Maryland,MD,187,B&A
3693,2009,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,1281,Clevaland
3694,2009,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,56,Swan Lake
3695,2010,F,39.070388,-76.5452409,5118,South,Maryland,MD,80,B&A
3696,2010,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1567,Columbus
3697,2010,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,854,Clevaland
3698,2010,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,26,Swan Lake
3699,2010,M,39.070388,-76.5452409,5118,South,Maryland,MD,183,B&A
3700,2010,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2527,Columbus
3701,2010,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,1422,Clevaland
3702,2010,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,59,Swan Lake
3703,2011,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,925,Oaklahoma City Memorial
3704,2011,F,39.070388,-76.5452409,5118,South,Maryland,MD,71,B&A
3705,2011,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1836,Columbus
3706,2011,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,972,Clevaland
3707,2011,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,25,Swan Lake
3708,2011,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1469,Oaklahoma City Memorial
3709,2011,M,39.070388,-76.5452409,5118,South,Maryland,MD,177,B&A
3710,2011,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2822,Columbus
3711,2011,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,1610,Clevaland
3712,2011,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,62,Swan Lake
3713,2012,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1045,Oaklahoma City Memorial
3714,2012,F,39.070388,-76.5452409,5118,South,Maryland,MD,100,B&A
3715,2012,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2230,Columbus
3716,2012,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,969,Clevaland
3717,2012,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,22,Swan Lake
3718,2012,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1483,Oaklahoma City Memorial
3719,2012,M,39.070388,-76.5452409,5118,South,Maryland,MD,222,B&A
3720,2012,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,3152,Columbus
3721,2012,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,1520,Clevaland
3722,2012,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,55,Swan Lake
3723,2013,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1070,Oaklahoma City Memorial
3724,2013,F,39.070388,-76.5452409,5118,South,Maryland,MD,56,B&A
3725,2013,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2331,Columbus
3726,2013,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1561,Oaklahoma City Memorial
3727,2013,M,39.070388,-76.5452409,5118,South,Maryland,MD,124,B&A
3728,2013,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,3067,Columbus
3729,2014,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,999,Oaklahoma City Memorial
3730,2014,F,39.070388,-76.5452409,5118,South,Maryland,MD,66,B&A
3731,2014,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2416,Columbus
3732,2014,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,18,Swan Lake
