prop_numerator,proportion,event,year,gender,bin_center,proportion_demeanor,proportion_demeaned,event_name
"[18045.0, 19425.0)",-204.6514848176612,96107,1999,M,5.204166666666667,-162.87864070279934,-41.77284411486187,Chicago
"[18045.0, 19425.0)",-203.6353176422548,96107,2000,M,5.204166666666667,-162.87864070279934,-40.756676939455446,Chicago
"[18045.0, 19425.0)",-195.48718299166413,96107,2002,M,5.204166666666667,-162.87864070279934,-32.60854228886478,Chicago
"[18045.0, 19425.0)",-173.6189618073244,96107,2003,M,5.204166666666667,-162.87864070279934,-10.740321104525066,Chicago
"[18045.0, 19425.0)",-178.1502969060866,96107,2005,M,5.204166666666667,-162.87864070279934,-15.27165620328725,Chicago
"[18045.0, 19425.0)",-162.0752219380176,96107,2006,M,5.204166666666667,-162.87864070279934,0.8034187647817532,Chicago
"[18045.0, 19425.0)",-89.54182737037137,96107,2007,M,5.204166666666667,-162.87864070279934,73.33681333242798,Chicago
"[18045.0, 19425.0)",-123.7121983904209,96107,2008,M,5.204166666666667,-162.87864070279934,39.16644231237845,Chicago
"[18045.0, 19425.0)",-166.0139065367137,96107,2009,M,5.204166666666667,-162.87864070279934,-3.13526583391436,Chicago
"[18045.0, 19425.0)",-132.78150521815888,96107,2010,M,5.204166666666667,-162.87864070279934,30.09713548464046,Chicago
"[18045.0, 19425.0)",-134.8364948710284,96107,2011,M,5.204166666666667,-162.87864070279934,28.042145831770938,Chicago
"[18045.0, 19425.0)",-141.3693335308005,96107,2015,M,5.204166666666667,-162.87864070279934,21.50930717199884,Chicago
"[18045.0, 19425.0)",-150.88427637140208,96107,2016,M,5.204166666666667,-162.87864070279934,11.994364331397264,Chicago
"[18045.0, 19425.0)",-126.92167217743106,96107,2017,M,5.204166666666667,-162.87864070279934,35.95696852536828,Chicago
"[18045.0, 19425.0)",-143.5524182363892,96107,2018,M,5.204166666666667,-162.87864070279934,19.326222466410144,Chicago
"[18045.0, 19425.0)",-148.58007704805328,96107,2019,M,5.204166666666667,-162.87864070279934,14.298563654746062,Chicago
"[19425.0, 20205.0)",-73.39691750802004,34956,1995,F,5.504166666666666,-84.3636010494071,10.966683541387056,Grandmas
"[19425.0, 20205.0)",-79.85076962177716,34956,1997,F,5.504166666666666,-84.3636010494071,4.5128314276299335,Grandmas
"[19425.0, 20205.0)",-90.93702890295813,34956,1998,F,5.504166666666666,-84.3636010494071,-6.573427853551038,Grandmas
"[19425.0, 20205.0)",-74.72144018302211,34956,1999,F,5.504166666666666,-84.3636010494071,9.642160866384984,Grandmas
"[19425.0, 20205.0)",-70.41970167465303,34956,2000,F,5.504166666666666,-84.3636010494071,13.943899374754068,Grandmas
"[19425.0, 20205.0)",-68.46364908920367,34956,2001,F,5.504166666666666,-84.3636010494071,15.899951960203424,Grandmas
"[19425.0, 20205.0)",-120.70929316621798,34956,2002,F,5.504166666666666,-84.3636010494071,-36.34569211681088,Grandmas
"[19425.0, 20205.0)",-100.21520224805474,34956,2003,F,5.504166666666666,-84.3636010494071,-15.851601198647643,Grandmas
"[19425.0, 20205.0)",-82.66785731844679,34956,2004,F,5.504166666666666,-84.3636010494071,1.6957437309603023,Grandmas
"[19425.0, 20205.0)",-78.84573603642701,34956,2005,F,5.504166666666666,-84.3636010494071,5.5178650129800815,Grandmas
"[19425.0, 20205.0)",-102.96194171811581,34956,2006,F,5.504166666666666,-84.3636010494071,-18.598340668708715,Grandmas
"[19425.0, 20205.0)",-90.57086225436181,34956,2007,F,5.504166666666666,-84.3636010494071,-6.207261204954719,Grandmas
"[19425.0, 20205.0)",-90.44562742271522,34956,2009,F,5.504166666666666,-84.3636010494071,-6.082026373308125,Grandmas
"[19425.0, 20205.0)",-97.34491457141037,34956,2010,F,5.504166666666666,-84.3636010494071,-12.981313522003276,Grandmas
