prop_numerator,proportion,event,year,gender,bin_center,proportion_demeanor,proportion_demeaned,event_name
"[9735.0, 9825.0)",47.000362924573565,34956,2018,F,2.716666666666667,7.544840407782508,39.455522516791056,Grandmas
"[9735.0, 9825.0)",91.62907318741551,34956,2019,F,2.716666666666667,7.544840407782508,84.08423277963301,Grandmas
"[9735.0, 9825.0)",138.62943611198907,34956,1995,M,2.716666666666667,41.94918863913046,96.68024747285861,Grandmas
"[9735.0, 9825.0)",69.31471805599453,34956,1997,M,2.716666666666667,41.94918863913046,27.36552941686407,Grandmas
"[9735.0, 9825.0)",22.314355131420978,34956,1998,M,2.716666666666667,41.94918863913046,-19.634833507709484,Grandmas
"[9735.0, 9825.0)",-69.31471805599453,34956,1999,M,2.716666666666667,41.94918863913046,-111.263906695125,Grandmas
"[9735.0, 9825.0)",120.39728043259362,34956,2000,M,2.716666666666667,41.94918863913046,78.44809179346316,Grandmas
"[9735.0, 9825.0)",69.31471805599453,34956,2001,M,2.716666666666667,41.94918863913046,27.36552941686407,Grandmas
"[9735.0, 9825.0)",109.86122886681098,34956,2003,M,2.716666666666667,41.94918863913046,67.9120402276805,Grandmas
"[9735.0, 9825.0)",69.31471805599453,34956,2004,M,2.716666666666667,41.94918863913046,27.36552941686407,Grandmas
"[9735.0, 9825.0)",109.86122886681098,34956,2005,M,2.716666666666667,41.94918863913046,67.9120402276805,Grandmas
"[9735.0, 9825.0)",-69.31471805599453,34956,2006,M,2.716666666666667,41.94918863913046,-111.263906695125,Grandmas
"[9735.0, 9825.0)",-69.31471805599453,34956,2007,M,2.716666666666667,41.94918863913046,-111.263906695125,Grandmas
"[9735.0, 9825.0)",69.31471805599453,34956,2009,M,2.716666666666667,41.94918863913046,27.36552941686407,Grandmas
"[9735.0, 9825.0)",69.31471805599453,34956,2011,M,2.716666666666667,41.94918863913046,27.36552941686407,Grandmas
"[9735.0, 9825.0)",-69.31471805599453,34956,2012,M,2.716666666666667,41.94918863913046,-111.263906695125,Grandmas
"[9735.0, 9825.0)",109.86122886681098,34956,2013,M,2.716666666666667,41.94918863913046,67.9120402276805,Grandmas
"[9735.0, 9825.0)",22.314355131420978,34956,2014,M,2.716666666666667,41.94918863913046,-19.634833507709484,Grandmas
"[9735.0, 9825.0)",22.314355131420978,34956,2015,M,2.716666666666667,41.94918863913046,-19.634833507709484,Grandmas
"[9735.0, 9825.0)",51.08256237659907,34956,2016,M,2.716666666666667,41.94918863913046,9.13337373746861,Grandmas
"[9735.0, 9825.0)",69.31471805599453,34956,2017,M,2.716666666666667,41.94918863913046,27.36552941686407,Grandmas
"[9735.0, 9825.0)",13.353139262452258,34956,2018,M,2.716666666666667,41.94918863913046,-28.596049376678202,Grandmas
"[9735.0, 9825.0)",22.314355131420978,34956,2019,M,2.716666666666667,41.94918863913046,-19.634833507709484,Grandmas
"[9735.0, 9825.0)",138.62943611198907,4476,1995,M,2.716666666666667,25.2884759526071,113.34096015938196,Houston
"[9735.0, 9825.0)",28.768207245178086,4476,1996,M,2.716666666666667,25.2884759526071,3.4797312925709853,Houston
"[9735.0, 9825.0)",-109.86122886681098,4476,1997,M,2.716666666666667,25.2884759526071,-135.14970481941808,Houston
"[9735.0, 9825.0)",69.31471805599453,4476,2000,M,2.716666666666667,25.2884759526071,44.02624210338743,Houston
"[9735.0, 9825.0)",69.31471805599453,4476,2001,M,2.716666666666667,25.2884759526071,44.02624210338743,Houston
"[9735.0, 9825.0)",69.31471805599453,4476,2002,M,2.716666666666667,25.2884759526071,44.02624210338743,Houston
"[9735.0, 9825.0)",69.31471805599453,4476,2003,M,2.716666666666667,25.2884759526071,44.02624210338743,Houston
"[9735.0, 9825.0)",109.86122886681098,4476,2004,M,2.716666666666667,25.2884759526071,84.57275291420387,Houston
"[9735.0, 9825.0)",-40.54651081081644,4476,2006,M,2.716666666666667,25.2884759526071,-65.83498676342354,Houston
"[9735.0, 9825.0)",109.86122886681098,4476,2007,M,2.716666666666667,25.2884759526071,84.57275291420387,Houston
"[9735.0, 9825.0)",-138.62943611198907,4476,2010,M,2.716666666666667,25.2884759526071,-163.91791206459618,Houston
"[9735.0, 9825.0)",-40.54651081081644,4476,2011,M,2.716666666666667,25.2884759526071,-65.83498676342354,Houston
"[9735.0, 9825.0)",-69.31471805599453,4476,2012,M,2.716666666666667,25.2884759526071,-94.60319400860163,Houston
"[9735.0, 9825.0)",-109.86122886681098,4476,2013,M,2.716666666666667,25.2884759526071,-135.14970481941808,Houston
"[9735.0, 9825.0)",69.31471805599453,4476,2015,M,2.716666666666667,25.2884759526071,44.02624210338743,Houston
"[9735.0, 9825.0)",109.86122886681098,4476,2016,M,2.716666666666667,25.2884759526071,84.57275291420387,Houston
"[9735.0, 9825.0)",69.31471805599453,4476,2017,M,2.716666666666667,25.2884759526071,44.02624210338743,Houston
"[9735.0, 9825.0)",51.08256237659907,4476,2018,M,2.716666666666667,25.2884759526071,25.79408642399197,Houston
"[9735.0, 9825.0)",-69.31471805599453,4476,2000,F,2.716666666666667,-7.701635339554948,-61.613082716439585,Houston
"[9735.0, 9825.0)",69.31471805599453,4476,2001,F,2.716666666666667,-7.701635339554948,77.01635339554949,Houston
"[9735.0, 9825.0)",109.86122886681098,4476,2007,F,2.716666666666667,-7.701635339554948,117.56286420636593,Houston
"[9735.0, 9825.0)",-69.31471805599453,4476,2008,F,2.716666666666667,-7.701635339554948,-61.613082716439585,Houston
"[9735.0, 9825.0)",69.31471805599453,4476,2010,F,2.716666666666667,-7.701635339554948,77.01635339554949,Houston
"[9735.0, 9825.0)",-69.31471805599453,4476,2011,F,2.716666666666667,-7.701635339554948,-61.613082716439585,Houston
"[9735.0, 9825.0)",-69.31471805599453,4476,2013,F,2.716666666666667,-7.701635339554948,-61.613082716439585,Houston
"[9735.0, 9825.0)",69.31471805599453,4476,2017,F,2.716666666666667,-7.701635339554948,77.01635339554949,Houston
"[9735.0, 9825.0)",-109.86122886681098,4476,2018,F,2.716666666666667,-7.701635339554948,-102.15959352725602,Houston
"[9735.0, 9825.0)",-18.232155679395458,96107,1996,M,2.716666666666667,32.52951061322871,-50.76166629262417,Chicago
"[9735.0, 9825.0)",-22.31435513142097,96107,1997,M,2.716666666666667,32.52951061322871,-54.843865744649676,Chicago
"[9735.0, 9825.0)",-15.415067982725835,96107,1998,M,2.716666666666667,32.52951061322871,-47.944578595954546,Chicago
"[9735.0, 9825.0)",76.21400520468967,96107,1999,M,2.716666666666667,32.52951061322871,43.68449459146096,Chicago
"[9735.0, 9825.0)",-25.131442828090606,96107,2000,M,2.716666666666667,32.52951061322871,-57.660953441319315,Chicago
"[9735.0, 9825.0)",49.247648509779424,96107,2002,M,2.716666666666667,32.52951061322871,16.718137896550715,Chicago
"[9735.0, 9825.0)",-47.00036292457356,96107,2005,M,2.716666666666667,32.52951061322871,-79.52987353780227,Chicago
"[9735.0, 9825.0)",15.415067982725835,96107,2006,M,2.716666666666667,32.52951061322871,-17.11444263050287,Chicago
"[9735.0, 9825.0)",138.62943611198907,96107,2007,M,2.716666666666667,32.52951061322871,106.09992549876036,Chicago
"[9735.0, 9825.0)",87.54687373538998,96107,2008,M,2.716666666666667,32.52951061322871,55.01736312216127,Chicago
"[9735.0, 9825.0)",28.768207245178086,96107,2009,M,2.716666666666667,32.52951061322871,-3.7613033680506227,Chicago
"[9735.0, 9825.0)",-18.232155679395458,96107,2011,M,2.716666666666667,32.52951061322871,-50.76166629262417,Chicago
"[9735.0, 9825.0)",105.60526742493137,96107,2015,M,2.716666666666667,32.52951061322871,73.07575681170266,Chicago
"[9735.0, 9825.0)",28.768207245178086,96107,2016,M,2.716666666666667,32.52951061322871,-3.7613033680506227,Chicago
"[9735.0, 9825.0)",9.531017980432493,96107,2017,M,2.716666666666667,32.52951061322871,-22.998492632796214,Chicago
"[9735.0, 9825.0)",112.60112628562243,96107,2018,M,2.716666666666667,32.52951061322871,80.07161567239372,Chicago
"[9735.0, 9825.0)",47.000362924573565,96107,2019,M,2.716666666666667,32.52951061322871,14.470852311344856,Chicago
"[9735.0, 9825.0)",109.86122886681098,96107,1997,F,2.716666666666667,42.04360022464397,67.81762864216701,Chicago
"[9735.0, 9825.0)",109.86122886681098,96107,1999,F,2.716666666666667,42.04360022464397,67.81762864216701,Chicago
"[9735.0, 9825.0)",69.31471805599453,96107,2000,F,2.716666666666667,42.04360022464397,27.271117831350566,Chicago
"[9735.0, 9825.0)",-69.31471805599453,96107,2002,F,2.716666666666667,42.04360022464397,-111.3583182806385,Chicago
"[9735.0, 9825.0)",40.546510810816436,96107,2003,F,2.716666666666667,42.04360022464397,-1.4970894138275312,Chicago
"[9735.0, 9825.0)",69.31471805599453,96107,2005,F,2.716666666666667,42.04360022464397,27.271117831350566,Chicago
"[9735.0, 9825.0)",-40.54651081081644,96107,2006,F,2.716666666666667,42.04360022464397,-82.59011103546041,Chicago
"[9735.0, 9825.0)",-69.31471805599453,96107,2010,F,2.716666666666667,42.04360022464397,-111.3583182806385,Chicago
"[9735.0, 9825.0)",109.86122886681098,96107,2011,F,2.716666666666667,42.04360022464397,67.81762864216701,Chicago
"[9735.0, 9825.0)",-40.54651081081644,96107,2015,F,2.716666666666667,42.04360022464397,-82.59011103546041,Chicago
"[9735.0, 9825.0)",138.62943611198907,96107,2016,F,2.716666666666667,42.04360022464397,96.5858358873451,Chicago
"[9735.0, 9825.0)",-40.54651081081644,96107,2017,F,2.716666666666667,42.04360022464397,-82.59011103546041,Chicago
"[9735.0, 9825.0)",91.62907318741551,96107,2018,F,2.716666666666667,42.04360022464397,49.58547296277155,Chicago
"[9735.0, 9825.0)",109.86122886681098,96107,2019,F,2.716666666666667,42.04360022464397,67.81762864216701,Chicago
"[9825.0, 9915.0)",160.94379124341003,34956,1995,F,2.7416666666666667,18.37893576847762,142.56485547493241,Grandmas
"[9825.0, 9915.0)",40.546510810816436,34956,1997,F,2.7416666666666667,18.37893576847762,22.167575042338814,Grandmas
"[9825.0, 9915.0)",-69.31471805599453,34956,1998,F,2.7416666666666667,18.37893576847762,-87.69365382447215,Grandmas
"[9825.0, 9915.0)",69.31471805599453,34956,1999,F,2.7416666666666667,18.37893576847762,50.935782287516915,Grandmas
"[9825.0, 9915.0)",69.31471805599453,34956,2001,F,2.7416666666666667,18.37893576847762,50.935782287516915,Grandmas
"[9825.0, 9915.0)",-109.86122886681098,34956,2002,F,2.7416666666666667,18.37893576847762,-128.2401646352886,Grandmas
"[9825.0, 9915.0)",69.31471805599453,34956,2003,F,2.7416666666666667,18.37893576847762,50.935782287516915,Grandmas
"[9825.0, 9915.0)",109.86122886681098,34956,2006,F,2.7416666666666667,18.37893576847762,91.48229309833336,Grandmas
"[9825.0, 9915.0)",69.31471805599453,34956,2011,F,2.7416666666666667,18.37893576847762,50.935782287516915,Grandmas
"[9825.0, 9915.0)",-109.86122886681098,34956,2013,F,2.7416666666666667,18.37893576847762,-128.2401646352886,Grandmas
"[9825.0, 9915.0)",69.31471805599453,34956,2014,F,2.7416666666666667,18.37893576847762,50.935782287516915,Grandmas
"[9825.0, 9915.0)",-28.76820724517809,34956,2015,F,2.7416666666666667,18.37893576847762,-47.14714301365571,Grandmas
"[9825.0, 9915.0)",40.546510810816436,34956,2016,F,2.7416666666666667,18.37893576847762,22.167575042338814,Grandmas
"[9825.0, 9915.0)",-13.353139262452263,34956,2018,F,2.7416666666666667,18.37893576847762,-31.732075030929884,Grandmas
"[9825.0, 9915.0)",-91.6290731874155,34956,2019,F,2.7416666666666667,18.37893576847762,-110.00800895589312,Grandmas
"[9825.0, 9915.0)",40.546510810816436,34956,1995,M,2.7416666666666667,-9.42041025167602,49.96692106249246,Grandmas
"[9825.0, 9915.0)",-51.08256237659907,34956,1998,M,2.7416666666666667,-9.42041025167602,-41.662152124923054,Grandmas
"[9825.0, 9915.0)",40.546510810816436,34956,1999,M,2.7416666666666667,-9.42041025167602,49.96692106249246,Grandmas
"[9825.0, 9915.0)",-35.66749439387324,34956,2000,M,2.7416666666666667,-9.42041025167602,-26.24708414219722,Grandmas
"[9825.0, 9915.0)",-138.62943611198907,34956,2001,M,2.7416666666666667,-9.42041025167602,-129.20902586031303,Grandmas
"[9825.0, 9915.0)",51.08256237659907,34956,2002,M,2.7416666666666667,-9.42041025167602,60.50297262827509,Grandmas
"[9825.0, 9915.0)",28.768207245178086,34956,2003,M,2.7416666666666667,-9.42041025167602,38.18861749685411,Grandmas
"[9825.0, 9915.0)",-40.54651081081644,34956,2005,M,2.7416666666666667,-9.42041025167602,-31.126100559140422,Grandmas
"[9825.0, 9915.0)",-69.31471805599453,34956,2009,M,2.7416666666666667,-9.42041025167602,-59.894307804318515,Grandmas
"[9825.0, 9915.0)",138.62943611198907,34956,2012,M,2.7416666666666667,-9.42041025167602,148.0498463636651,Grandmas
"[9825.0, 9915.0)",-81.09302162163287,34956,2013,M,2.7416666666666667,-9.42041025167602,-71.67261136995685,Grandmas
"[9825.0, 9915.0)",69.31471805599453,34956,2014,M,2.7416666666666667,-9.42041025167602,78.73512830767055,Grandmas
"[9825.0, 9915.0)",18.232155679395458,34956,2015,M,2.7416666666666667,-9.42041025167602,27.65256593107148,Grandmas
"[9825.0, 9915.0)",-51.08256237659907,34956,2016,M,2.7416666666666667,-9.42041025167602,-41.662152124923054,Grandmas
"[9825.0, 9915.0)",-28.76820724517809,34956,2017,M,2.7416666666666667,-9.42041025167602,-19.34779699350207,Grandmas
"[9825.0, 9915.0)",-28.76820724517809,34956,2018,M,2.7416666666666667,-9.42041025167602,-19.34779699350207,Grandmas
"[9825.0, 9915.0)",-22.31435513142097,34956,2019,M,2.7416666666666667,-9.42041025167602,-12.89394487974495,Grandmas
"[9825.0, 9915.0)",69.31471805599453,4476,1995,F,2.7416666666666667,39.13535642486449,30.179361631130043,Houston
"[9825.0, 9915.0)",69.31471805599453,4476,2000,F,2.7416666666666667,39.13535642486449,30.179361631130043,Houston
"[9825.0, 9915.0)",-69.31471805599453,4476,2001,F,2.7416666666666667,39.13535642486449,-108.45007448085903,Houston
"[9825.0, 9915.0)",69.31471805599453,4476,2004,F,2.7416666666666667,39.13535642486449,30.179361631130043,Houston
"[9825.0, 9915.0)",69.31471805599453,4476,2008,F,2.7416666666666667,39.13535642486449,30.179361631130043,Houston
"[9825.0, 9915.0)",-69.31471805599453,4476,2009,F,2.7416666666666667,39.13535642486449,-108.45007448085903,Houston
"[9825.0, 9915.0)",40.546510810816436,4476,2010,F,2.7416666666666667,39.13535642486449,1.4111543859519458,Houston
"[9825.0, 9915.0)",109.86122886681098,4476,2011,F,2.7416666666666667,39.13535642486449,70.72587244194648,Houston
"[9825.0, 9915.0)",69.31471805599453,4476,2013,F,2.7416666666666667,39.13535642486449,30.179361631130043,Houston
"[9825.0, 9915.0)",40.546510810816436,4476,2014,F,2.7416666666666667,39.13535642486449,1.4111543859519458,Houston
"[9825.0, 9915.0)",69.31471805599453,4476,2016,F,2.7416666666666667,39.13535642486449,30.179361631130043,Houston
"[9825.0, 9915.0)",-69.31471805599453,4476,2017,F,2.7416666666666667,39.13535642486449,-108.45007448085903,Houston
"[9825.0, 9915.0)",109.86122886681098,4476,2018,F,2.7416666666666667,39.13535642486449,70.72587244194648,Houston
"[9825.0, 9915.0)",-98.08292530117262,4476,1995,M,2.7416666666666667,28.534229405297715,-126.61715470647033,Houston
"[9825.0, 9915.0)",-28.76820724517809,4476,1996,M,2.7416666666666667,28.534229405297715,-57.302436650475805,Houston
"[9825.0, 9915.0)",109.86122886681098,4476,1997,M,2.7416666666666667,28.534229405297715,81.32699946151325,Houston
"[9825.0, 9915.0)",109.86122886681098,4476,1998,M,2.7416666666666667,28.534229405297715,81.32699946151325,Houston
"[9825.0, 9915.0)",-69.31471805599453,4476,2001,M,2.7416666666666667,28.534229405297715,-97.84894746129225,Houston
"[9825.0, 9915.0)",40.546510810816436,4476,2002,M,2.7416666666666667,28.534229405297715,12.01228140551872,Houston
"[9825.0, 9915.0)",40.546510810816436,4476,2003,M,2.7416666666666667,28.534229405297715,12.01228140551872,Houston
"[9825.0, 9915.0)",40.546510810816436,4476,2005,M,2.7416666666666667,28.534229405297715,12.01228140551872,Houston
"[9825.0, 9915.0)",69.31471805599453,4476,2008,M,2.7416666666666667,28.534229405297715,40.78048865069682,Houston
"[9825.0, 9915.0)",40.546510810816436,4476,2009,M,2.7416666666666667,28.534229405297715,12.01228140551872,Houston
"[9825.0, 9915.0)",160.94379124341003,4476,2010,M,2.7416666666666667,28.534229405297715,132.40956183811232,Houston
"[9825.0, 9915.0)",-69.31471805599453,4476,2011,M,2.7416666666666667,28.534229405297715,-97.84894746129225,Houston
"[9825.0, 9915.0)",109.86122886681098,4476,2014,M,2.7416666666666667,28.534229405297715,81.32699946151325,Houston
"[9825.0, 9915.0)",-69.31471805599453,4476,2015,M,2.7416666666666667,28.534229405297715,-97.84894746129225,Houston
"[9825.0, 9915.0)",-40.54651081081644,4476,2016,M,2.7416666666666667,28.534229405297715,-69.08074021611415,Houston
"[9825.0, 9915.0)",109.86122886681098,4476,2017,M,2.7416666666666667,28.534229405297715,81.32699946151325,Houston
"[9825.0, 9915.0)",33.64722366212129,96107,1996,M,2.7416666666666667,16.662812800344863,16.98441086177643,Chicago
"[9825.0, 9915.0)",75.37718023763802,96107,1997,M,2.7416666666666667,16.662812800344863,58.71436743729315,Chicago
"[9825.0, 9915.0)",51.08256237659907,96107,1998,M,2.7416666666666667,16.662812800344863,34.419749576254205,Chicago
"[9825.0, 9915.0)",23.638877806423032,96107,1999,M,2.7416666666666667,16.662812800344863,6.976065006078169,Chicago
"[9825.0, 9915.0)",35.66749439387324,96107,2000,M,2.7416666666666667,16.662812800344863,19.004681593528378,Chicago
"[9825.0, 9915.0)",-40.54651081081644,96107,2002,M,2.7416666666666667,16.662812800344863,-57.20932361116131,Chicago
"[9825.0, 9915.0)",13.353139262452258,96107,2003,M,2.7416666666666667,16.662812800344863,-3.309673537892605,Chicago
"[9825.0, 9915.0)",47.000362924573565,96107,2005,M,2.7416666666666667,16.662812800344863,30.337550124228702,Chicago
"[9825.0, 9915.0)",25.131442828090616,96107,2006,M,2.7416666666666667,16.662812800344863,8.468630027745753,Chicago
"[9825.0, 9915.0)",-28.76820724517809,96107,2007,M,2.7416666666666667,16.662812800344863,-45.431020045522956,Chicago
"[9825.0, 9915.0)",-28.76820724517809,96107,2008,M,2.7416666666666667,16.662812800344863,-45.431020045522956,Chicago
"[9825.0, 9915.0)",-18.232155679395458,96107,2009,M,2.7416666666666667,16.662812800344863,-34.89496847974032,Chicago
"[9825.0, 9915.0)",28.768207245178086,96107,2010,M,2.7416666666666667,16.662812800344863,12.105394444833223,Chicago
"[9825.0, 9915.0)",18.232155679395458,96107,2011,M,2.7416666666666667,16.662812800344863,1.5693428790505948,Chicago
"[9825.0, 9915.0)",31.84537311185346,96107,2016,M,2.7416666666666667,16.662812800344863,15.182560311508595,Chicago
"[9825.0, 9915.0)",-8.4557388028063,96107,2018,M,2.7416666666666667,16.662812800344863,-25.11855160315116,Chicago
"[9825.0, 9915.0)",24.29461786103894,96107,2019,M,2.7416666666666667,16.662812800344863,7.631805060694077,Chicago
"[9825.0, 9915.0)",-40.54651081081644,96107,1997,F,2.7416666666666667,15.078420656491938,-55.62493146730838,Chicago
"[9825.0, 9915.0)",109.86122886681098,96107,1998,F,2.7416666666666667,15.078420656491938,94.78280821031903,Chicago
"[9825.0, 9915.0)",-40.54651081081644,96107,1999,F,2.7416666666666667,15.078420656491938,-55.62493146730838,Chicago
"[9825.0, 9915.0)",-69.31471805599453,96107,2000,F,2.7416666666666667,15.078420656491938,-84.39313871248648,Chicago
"[9825.0, 9915.0)",138.62943611198907,96107,2002,F,2.7416666666666667,15.078420656491938,123.55101545549712,Chicago
"[9825.0, 9915.0)",-40.54651081081644,96107,2003,F,2.7416666666666667,15.078420656491938,-55.62493146730838,Chicago
"[9825.0, 9915.0)",40.546510810816436,96107,2006,F,2.7416666666666667,15.078420656491938,25.4680901543245,Chicago
"[9825.0, 9915.0)",109.86122886681098,96107,2008,F,2.7416666666666667,15.078420656491938,94.78280821031903,Chicago
"[9825.0, 9915.0)",138.62943611198907,96107,2010,F,2.7416666666666667,15.078420656491938,123.55101545549712,Chicago
"[9825.0, 9915.0)",69.31471805599453,96107,2011,F,2.7416666666666667,15.078420656491938,54.2362973995026,Chicago
"[9825.0, 9915.0)",40.546510810816436,96107,2015,F,2.7416666666666667,15.078420656491938,25.4680901543245,Chicago
"[9825.0, 9915.0)",-138.62943611198907,96107,2016,F,2.7416666666666667,15.078420656491938,-153.707856768481,Chicago
"[9825.0, 9915.0)",69.31471805599453,96107,2017,F,2.7416666666666667,15.078420656491938,54.2362973995026,Chicago
"[9825.0, 9915.0)",-51.08256237659907,96107,2018,F,2.7416666666666667,15.078420656491938,-66.16098303309101,Chicago
"[9825.0, 9915.0)",-109.86122886681098,96107,2019,F,2.7416666666666667,15.078420656491938,-124.93964952330292,Chicago
"[9915.0, 10005.0)",-91.6290731874155,34956,1995,F,2.7666666666666666,-16.371013121917443,-75.25806006549806,Grandmas
"[9915.0, 10005.0)",-109.86122886681098,34956,1997,F,2.7666666666666666,-16.371013121917443,-93.49021574489353,Grandmas
"[9915.0, 10005.0)",109.86122886681098,34956,1998,F,2.7666666666666666,-16.371013121917443,126.23224198872842,Grandmas
"[9915.0, 10005.0)",-69.31471805599453,34956,2001,F,2.7666666666666666,-16.371013121917443,-52.94370493407709,Grandmas
"[9915.0, 10005.0)",69.31471805599453,34956,2002,F,2.7666666666666666,-16.371013121917443,85.68573117791198,Grandmas
"[9915.0, 10005.0)",69.31471805599453,34956,2005,F,2.7666666666666666,-16.371013121917443,85.68573117791198,Grandmas
"[9915.0, 10005.0)",-109.86122886681098,34956,2006,F,2.7666666666666666,-16.371013121917443,-93.49021574489353,Grandmas
"[9915.0, 10005.0)",-138.62943611198907,34956,2011,F,2.7666666666666666,-16.371013121917443,-122.25842299007162,Grandmas
"[9915.0, 10005.0)",69.31471805599453,34956,2012,F,2.7666666666666666,-16.371013121917443,85.68573117791198,Grandmas
"[9915.0, 10005.0)",51.08256237659907,34956,2015,F,2.7666666666666666,-16.371013121917443,67.45357549851651,Grandmas
"[9915.0, 10005.0)",-109.86122886681098,34956,2016,F,2.7666666666666666,-16.371013121917443,-93.49021574489353,Grandmas
"[9915.0, 10005.0)",-33.64722366212129,34956,2018,F,2.7666666666666666,-16.371013121917443,-17.27621054020385,Grandmas
"[9915.0, 10005.0)",81.09302162163287,34956,2019,F,2.7666666666666666,-16.371013121917443,97.46403474355031,Grandmas
"[9915.0, 10005.0)",15.415067982725835,34956,1995,M,2.7666666666666666,-17.195736847357054,32.61080483008289,Grandmas
"[9915.0, 10005.0)",-69.31471805599453,34956,1997,M,2.7666666666666666,-17.195736847357054,-52.11898120863748,Grandmas
"[9915.0, 10005.0)",-40.54651081081644,34956,1999,M,2.7666666666666666,-17.195736847357054,-23.35077396345939,Grandmas
"[9915.0, 10005.0)",45.19851237430572,34956,2000,M,2.7666666666666666,-17.195736847357054,62.394249221662776,Grandmas
"[9915.0, 10005.0)",-160.94379124341003,34956,2002,M,2.7666666666666666,-17.195736847357054,-143.74805439605296,Grandmas
"[9915.0, 10005.0)",-28.76820724517809,34956,2003,M,2.7666666666666666,-17.195736847357054,-11.572470397821036,Grandmas
"[9915.0, 10005.0)",69.31471805599453,34956,2005,M,2.7666666666666666,-17.195736847357054,86.51045490335159,Grandmas
"[9915.0, 10005.0)",69.31471805599453,34956,2007,M,2.7666666666666666,-17.195736847357054,86.51045490335159,Grandmas
"[9915.0, 10005.0)",-51.08256237659907,34956,2014,M,2.7666666666666666,-17.195736847357054,-33.88682552924202,Grandmas
"[9915.0, 10005.0)",15.415067982725835,34956,2015,M,2.7666666666666666,-17.195736847357054,32.61080483008289,Grandmas
"[9915.0, 10005.0)",-109.86122886681098,34956,2017,M,2.7666666666666666,-17.195736847357054,-92.66549201945392,Grandmas
"[9915.0, 10005.0)",-18.232155679395458,34956,2018,M,2.7666666666666666,-17.195736847357054,-1.0364188320384038,Grandmas
"[9915.0, 10005.0)",40.546510810816436,34956,2019,M,2.7666666666666666,-17.195736847357054,57.74224765817349,Grandmas
"[9915.0, 10005.0)",40.546510810816436,4476,1995,F,2.7666666666666666,-31.999428418537356,72.54593922935379,Houston
"[9915.0, 10005.0)",69.31471805599453,4476,1996,F,2.7666666666666666,-31.999428418537356,101.3141464745319,Houston
"[9915.0, 10005.0)",-69.31471805599453,4476,1997,F,2.7666666666666666,-31.999428418537356,-37.31528963745718,Houston
"[9915.0, 10005.0)",-69.31471805599453,4476,2000,F,2.7666666666666666,-31.999428418537356,-37.31528963745718,Houston
"[9915.0, 10005.0)",69.31471805599453,4476,2004,F,2.7666666666666666,-31.999428418537356,101.3141464745319,Houston
"[9915.0, 10005.0)",69.31471805599453,4476,2005,F,2.7666666666666666,-31.999428418537356,101.3141464745319,Houston
"[9915.0, 10005.0)",69.31471805599453,4476,2006,F,2.7666666666666666,-31.999428418537356,101.3141464745319,Houston
"[9915.0, 10005.0)",-109.86122886681098,4476,2007,F,2.7666666666666666,-31.999428418537356,-77.86180044827361,Houston
"[9915.0, 10005.0)",-69.31471805599453,4476,2008,F,2.7666666666666666,-31.999428418537356,-37.31528963745718,Houston
"[9915.0, 10005.0)",-109.86122886681098,4476,2010,F,2.7666666666666666,-31.999428418537356,-77.86180044827361,Houston
"[9915.0, 10005.0)",-109.86122886681098,4476,2011,F,2.7666666666666666,-31.999428418537356,-77.86180044827361,Houston
"[9915.0, 10005.0)",-69.31471805599453,4476,2013,F,2.7666666666666666,-31.999428418537356,-37.31528963745718,Houston
"[9915.0, 10005.0)",-109.86122886681098,4476,2014,F,2.7666666666666666,-31.999428418537356,-77.86180044827361,Houston
"[9915.0, 10005.0)",-109.86122886681098,4476,2016,F,2.7666666666666666,-31.999428418537356,-77.86180044827361,Houston
"[9915.0, 10005.0)",28.768207245178086,4476,2018,F,2.7666666666666666,-31.999428418537356,60.76763566371544,Houston
"[9915.0, 10005.0)",51.08256237659907,4476,1995,M,2.7666666666666666,-1.7653211320608109,52.84788350865988,Houston
"[9915.0, 10005.0)",-109.86122886681098,4476,1996,M,2.7666666666666666,-1.7653211320608109,-108.09590773475017,Houston
"[9915.0, 10005.0)",-40.54651081081644,4476,1997,M,2.7666666666666666,-1.7653211320608109,-38.78118967875563,Houston
"[9915.0, 10005.0)",-40.54651081081644,4476,1998,M,2.7666666666666666,-1.7653211320608109,-38.78118967875563,Houston
"[9915.0, 10005.0)",109.86122886681098,4476,2001,M,2.7666666666666666,-1.7653211320608109,111.62654999887178,Houston
"[9915.0, 10005.0)",-40.54651081081644,4476,2002,M,2.7666666666666666,-1.7653211320608109,-38.78118967875563,Houston
"[9915.0, 10005.0)",-40.54651081081644,4476,2004,M,2.7666666666666666,-1.7653211320608109,-38.78118967875563,Houston
"[9915.0, 10005.0)",-69.31471805599453,4476,2006,M,2.7666666666666666,-1.7653211320608109,-67.54939692393373,Houston
"[9915.0, 10005.0)",-109.86122886681098,4476,2007,M,2.7666666666666666,-1.7653211320608109,-108.09590773475017,Houston
"[9915.0, 10005.0)",109.86122886681098,4476,2008,M,2.7666666666666666,-1.7653211320608109,111.62654999887178,Houston
"[9915.0, 10005.0)",-91.6290731874155,4476,2010,M,2.7666666666666666,-1.7653211320608109,-89.8637520553547,Houston
"[9915.0, 10005.0)",69.31471805599453,4476,2011,M,2.7666666666666666,-1.7653211320608109,71.08003918805534,Houston
"[9915.0, 10005.0)",91.62907318741551,4476,2012,M,2.7666666666666666,-1.7653211320608109,93.39439431947632,Houston
"[9915.0, 10005.0)",109.86122886681098,4476,2013,M,2.7666666666666666,-1.7653211320608109,111.62654999887178,Houston
